generation,GD,IGD,HV
111,0.003359263777357237,0.003359263777357237,0.741954842728157
112,0.003149068927177368,0.003149068927177368,0.7424346304784257
113,0.003148426559217224,0.003148426559217224,0.7424253190358453
114,0.003065066145777061,0.003065066145777061,0.7426033440065871
115,0.0030207701396025542,0.0030207701396025542,0.742664205242483
116,0.0030647606273063797,0.0030647606273063797,0.7423967355352116
117,0.0030457823960030935,0.0030457823960030935,0.7423985209201734
118,0.0028270486398345755,0.0028270486398345755,0.7424777988024077
119,0.0027471358874387396,0.0027471358874387396,0.7425215397906788
120,0.0026958276089812517,0.0026958276089812517,0.7426200022444066
121,0.00263540532153206,0.00263540532153206,0.7427201110586106
122,0.002602495330377167,0.002602495330377167,0.7426795876165528
123,0.002534393587485595,0.002534393587485595,0.7427140020512841
124,0.0025425782845842175,0.0025425782845842175,0.7426418157765643
125,0.0025353840210600195,0.0025353840210600195,0.7426281861621813
126,0.002506134447140057,0.002506134447140057,0.7426703498922581
127,0.0024819846675861053,0.0024819846675861053,0.742749651104272
128,0.0024513162171510604,0.0024513162171510604,0.7427365183621413
129,0.0024584909101239617,0.0024584909101239617,0.7427360808392901
130,0.002457163753442274,0.002457163753442274,0.7426586713937094
131,0.0024029794425311926,0.0024029794425311926,0.7426774405585229
132,0.002131892304248069,0.002131892304248069,0.7431251944211164
133,0.002110083367171377,0.002110083367171377,0.7431355432787171
134,0.0021339462778451183,0.0021339462778451183,0.743052366982623
135,0.0021190868090417143,0.0021190868090417143,0.7430842111365488
136,0.0021067269770518376,0.0021067269770518376,0.7430802737112565
137,0.002096183067807674,0.002096183067807674,0.7430826686488715
138,0.002065331143388847,0.002065331143388847,0.7431116138524927
139,0.0020000466285164014,0.0020000466285164014,0.7432415981616989
140,0.0019283079083976821,0.0019283079083976821,0.7433008528616456
141,0.0019132438503834132,0.0019132438503834132,0.7433323376125247
142,0.0018788379663937055,0.0018788379663937055,0.7433381567506012
143,0.0018169396464412205,0.0018169396464412205,0.7433924833036636
144,0.0016349975822256555,0.0016349975822256555,0.7436206723416268
145,0.0016211091188823195,0.0016211091188823195,0.7436619776054564
146,0.001615066794723463,0.001615066794723463,0.7436792950214471
147,0.0015945413775912164,0.0015945413775912164,0.7437100830157425
148,0.001580539696772078,0.001580539696772078,0.7437298507668811
149,0.0015791836774193713,0.0015791836774193713,0.7437337618013674
150,0.0015016444115009198,0.0015016444115009198,0.7437718118515495
151,0.0014994884130601043,0.0014994884130601043,0.7437934300301758
152,0.0014913298230026066,0.0014913298230026066,0.7438161094838149
153,0.0013822197605221813,0.0013822197605221813,0.7438858398130895
154,0.001347666435229652,0.001347666435229652,0.7438550717800136
155,0.001310591616487011,0.001310591616487011,0.7439096961155489
156,0.0012958832751377633,0.0012958832751377633,0.7439390976274544
157,0.0012851834202967166,0.0012851834202967166,0.7439703916156153
158,0.0011932763928314723,0.0011932763928314723,0.743991924519092
159,0.001190636456373468,0.001190636456373468,0.7440159113866295
160,0.0011843261766845145,0.0011843261766845145,0.7440070318758177
161,0.0011606122506260896,0.0011606122506260896,0.7440550197211704
162,0.0011494924047767165,0.0011494924047767165,0.744085360924372
163,0.001125640294330837,0.001125640294330837,0.7441095184767537
164,0.0011224349394818433,0.0011224349394818433,0.7441105529154664
165,0.001098561528068773,0.001098561528068773,0.7441185675965404
166,0.0010926847392854762,0.0010926847392854762,0.7441168440203977
167,0.0010931877435594374,0.0010931877435594374,0.7440441924432714
168,0.0010663363802036043,0.0010663363802036043,0.7440995195024661
169,0.0010613159875434988,0.0010613159875434988,0.7441125197505982
170,0.001055524306653621,0.001055524306653621,0.7441305521799588
171,0.0010522877543649156,0.0010522877543649156,0.7441382949102086
172,0.001049322789919593,0.001049322789919593,0.7441473976151456
173,0.0010447617002681165,0.0010447617002681165,0.7441586856639573
174,0.0010351621177737897,0.0010351621177737897,0.7441689751277728
175,0.001027147110231967,0.001027147110231967,0.7441750057445057
176,0.001026785967874812,0.001026785967874812,0.7441869152594088
177,0.0010154086320365366,0.0010154086320365366,0.7441957200419629
178,0.0010048452939361706,0.0010048452939361706,0.744209246068832
179,0.0010045698579109472,0.0010045698579109472,0.7442068287975834
180,0.0009873261734963778,0.0009873261734963778,0.7442346390104019
181,0.0009815058524680134,0.0009815058524680134,0.7442420169599551
182,0.0009550836100385666,0.0009550836100385666,0.7442429628190294
183,0.000942517684414512,0.000942517684414512,0.744204699667251
184,0.0009405193670701386,0.0009405193670701386,0.7442083105602335
185,0.0009325884520562834,0.0009325884520562834,0.7441865898947628
186,0.0009211869202831982,0.0009211869202831982,0.7441976786016472
187,0.0009093343673715499,0.0009093343673715499,0.7442291190891327
188,0.0008860391729132374,0.0008860391729132374,0.7442790739913668
189,0.0008752442198798178,0.0008752442198798178,0.7442620511446224
190,0.0008720978747364266,0.0008720978747364266,0.7442658398930497
191,0.0008694563718830521,0.0008694563718830521,0.7442607687867738
192,0.0008515109995894464,0.0008515109995894464,0.7442842906939877
193,0.0008362606151560453,0.0008362606151560453,0.7442951821969055
194,0.0008267218046347563,0.0008267218046347563,0.744304585690716
195,0.0008291640723723634,0.0008291640723723634,0.7442756729350707
196,0.0008232811546477882,0.0008232811546477882,0.7442964227791153
197,0.0008026177129346574,0.0008026177129346574,0.7443388985200434
198,0.0007989184831491829,0.0007989184831491829,0.7443367123024188
199,0.0007976646867116528,0.0007976646867116528,0.7443420737009102
200,0.0007945236260268276,0.0007945236260268276,0.7443500171401868
201,0.0007887950615292467,0.0007887950615292467,0.7443634557971386
202,0.0007754351529335465,0.0007754351529335465,0.7443835243586486
203,0.0007749320817902301,0.0007749320817902301,0.7443849679441843
204,0.0007737505253048926,0.0007737505253048926,0.7443884418093959
205,0.000769925118498318,0.000769925118498318,0.7443962359143281
206,0.000761261172028154,0.000761261172028154,0.744393231484974
207,0.0007611318543270477,0.0007611318543270477,0.7443940146819639
208,0.0007265117527900355,0.0007265117527900355,0.7443887061176785
209,0.000724306345567052,0.000724306345567052,0.7444025283362881
210,0.0007237092689490574,0.0007237092689490574,0.7444001509719987
211,0.0007218959990524352,0.0007218959990524352,0.7444058928277173
212,0.0007107800455236651,0.0007107800455236651,0.744416650317379
213,0.0007107614479011812,0.0007107614479011812,0.7444171573212246
214,0.0007080639617293537,0.0007080639617293537,0.7444219874927422
215,0.0006976927833630947,0.0006976927833630947,0.7444508421678789
216,0.0006944422103203589,0.0006944422103203589,0.744402534180759
217,0.0006616783083113373,0.0006616783083113373,0.7444516726480226
218,0.0006552346351590144,0.0006552346351590144,0.7444597246435434
219,0.000644484398002599,0.000644484398002599,0.7444862787793582
220,0.00061761462173446,0.00061761462173446,0.7444803104056876
221,0.0006120162724403683,0.0006120162724403683,0.7444801107294248
222,0.0005933137530867061,0.0005933137530867061,0.7444902535214823
223,0.0005931397856843724,0.0005931397856843724,0.744490665942054
224,0.0005899640629884457,0.0005899640629884457,0.7444956241581555
225,0.0005895151691258959,0.0005895151691258959,0.744499717699899
226,0.0005864893059656602,0.0005864893059656602,0.744510171622517
227,0.0005863686866835455,0.0005863686866835455,0.7445107469647543
228,0.0005852746306879297,0.0005852746306879297,0.7445172464857981
229,0.0005653128424337715,0.0005653128424337715,0.7445253923642772
230,0.0005605853643322373,0.0005605853643322373,0.7445160979748382
231,0.0005597501883539424,0.0005597501883539424,0.7445175630995672
232,0.0005597124945711309,0.0005597124945711309,0.7445179625378716
233,0.0005360983434207864,0.0005360983434207864,0.7445663243807906
234,0.0005359874604167535,0.0005359874604167535,0.7445666048453315
235,0.0005344763608568855,0.0005344763608568855,0.7445749077242826
236,0.0005221021939446897,0.0005221021939446897,0.7445654258129146
237,0.0005177334895587171,0.0005177334895587171,0.7445770689882915
238,0.0005170341044926198,0.0005170341044926198,0.7445796647803389
239,0.0005043174200823243,0.0005043174200823243,0.7445857727700568
240,0.0004897825606721584,0.0004897825606721584,0.744634530448955
241,0.0004884421911859149,0.0004884421911859149,0.7446377694220159
242,0.00047155721179226943,0.00047155721179226943,0.7446494009946805
243,0.00047068847128807495,0.00047068847128807495,0.7446518036939169
244,0.00045499313789560336,0.00045499313789560336,0.7446584002133486
245,0.00045436327482901285,0.00045436327482901285,0.7446594925411718
246,0.0004494868863178261,0.0004494868863178261,0.7446205844839744
247,0.00044917339071328267,0.00044917339071328267,0.7446222964154663
248,0.00044881947928241057,0.00044881947928241057,0.7446234853886167
249,0.0004526020973189188,0.0004526020973189188,0.7446090624612689
250,0.0004525840776117326,0.0004525840776117326,0.7446094014802226
251,0.00044758916884928994,0.00044758916884928994,0.7446076290630802
252,0.0004390488989729911,0.0004390488989729911,0.7446222250080714
253,0.0004294132985116299,0.0004294132985116299,0.744633778321941
254,0.00042475090784999526,0.00042475090784999526,0.7446392486482677
255,0.00041837423432606956,0.00041837423432606956,0.7446489372673246
256,0.0004180812127099929,0.0004180812127099929,0.7446506752447399
257,0.00041389102046204037,0.00041389102046204037,0.7446534961541436
258,0.0004019020056560462,0.0004019020056560462,0.7446950952295286
259,0.0004018014591889142,0.0004018014591889142,0.7446962915498873
260,0.00042024381054789513,0.00042024381054789513,0.7446331479846783
261,0.0004197040064749815,0.0004197040064749815,0.7446347236062723
262,0.00041903169879210046,0.00041903169879210046,0.744634881703403
263,0.0004122964561275868,0.0004122964561275868,0.7446392696645266
264,0.00041005168049572453,0.00041005168049572453,0.7446334929320103
265,0.00040865045955199345,0.00040865045955199345,0.7446339241486644
266,0.00040484684292192854,0.00040484684292192854,0.7446414591988882
267,0.00040459957281415706,0.00040459957281415706,0.7446434046213298
268,0.00039901600997926836,0.00039901600997926836,0.7446456082093003
269,0.0003989967828587904,0.0003989967828587904,0.7446460148754014
270,0.00041002533884155795,0.00041002533884155795,0.7446279360978894
271,0.00040813279506109017,0.00040813279506109017,0.7446297486954163
272,0.00040665968267683214,0.00040665968267683214,0.744629253085402
273,0.00039948034847471275,0.00039948034847471275,0.7446337457636564
274,0.00039231354569719575,0.00039231354569719575,0.7446523287688961
275,0.0003915074087885869,0.0003915074087885869,0.7446552673225328
276,0.000391470129639485,0.000391470129639485,0.7446557749900801
277,0.0003913105299272805,0.0003913105299272805,0.7446548792600357
278,0.00038519468455951785,0.00038519468455951785,0.744656289588105
279,0.00037724879376257564,0.00037724879376257564,0.7446511567512941
280,0.0003769485623375073,0.0003769485623375073,0.7446505130088404
281,0.00037100158752392413,0.00037100158752392413,0.7446516729865374
282,0.00037086223218012854,0.00037086223218012854,0.7446536587249806
283,0.00036961371708634443,0.00036961371708634443,0.744656350813031
284,0.00036835161723102166,0.00036835161723102166,0.7446616871679916
285,0.0003648824709168241,0.0003648824709168241,0.744664439873127
286,0.0003647899153887411,0.0003647899153887411,0.7446660425354729
287,0.0003578124701436816,0.0003578124701436816,0.7446818331786659
288,0.00035738829801885687,0.00035738829801885687,0.7446777586149966
289,0.0003573866662309725,0.0003573866662309725,0.7446778185422216
290,0.0003369080369947076,0.0003369080369947076,0.7446978471744764
291,0.0003369076324642688,0.0003369076324642688,0.744697887121569
292,0.00033646061442893537,0.00033646061442893537,0.7446987889068037
293,0.0003349730785249991,0.0003349730785249991,0.7446936963291502
294,0.0003346543139212456,0.0003346543139212456,0.7446943605548179
295,0.0003314255282793519,0.0003314255282793519,0.7446968452417477
296,0.00032714088002198954,0.00032714088002198954,0.7446987383167416
297,0.0003270160785932168,0.0003270160785932168,0.7446997128752475
298,0.00032679691826175474,0.00032679691826175474,0.7447002032497405
299,0.00032625154256217575,0.00032625154256217575,0.7447009949370434
300,0.00032508490210339573,0.00032508490210339573,0.7447005288454661
301,0.0003249026501759841,0.0003249026501759841,0.7447026048881535
302,0.0003194601788925116,0.0003194601788925116,0.744704106138836
303,0.0003194000847887867,0.0003194000847887867,0.744704262300456
304,0.00031865638466105497,0.00031865638466105497,0.7447057553521127
305,0.00031853855832175606,0.00031853855832175606,0.7446887160075676
306,0.00031256505706993867,0.00031256505706993867,0.744688511371867
307,0.00031219612936097093,0.00031219612936097093,0.7446927631803587
308,0.0002853518093883769,0.0002853518093883769,0.7447514804278166
309,0.0002853081306397191,0.0002853081306397191,0.7447519374947328
310,0.0002995800595597406,0.0002995800595597406,0.7447062609026031
311,0.0002982480269493558,0.0002982480269493558,0.744708017595636
312,0.0002927819897965863,0.0002927819897965863,0.7447092067381872
313,0.00028504494439255854,0.00028504494439255854,0.7447170575106414
314,0.00028408214773446963,0.00028408214773446963,0.7447175542319721
315,0.0002838751803975973,0.0002838751803975973,0.7447173597494513
316,0.00028371596718816075,0.00028371596718816075,0.7447181518156702
317,0.00028331727715261086,0.00028331727715261086,0.7447185313755948
318,0.00028281556031282566,0.00028281556031282566,0.7447200648380418
319,0.0002827940808458996,0.0002827940808458996,0.7447210165282233
320,0.0002823297624941089,0.0002823297624941089,0.7447224865772537
321,0.00028221139753517994,0.00028221139753517994,0.7447229310360697
322,0.0002817730329484538,0.0002817730329484538,0.7447239882287464
323,0.00028176664324836877,0.00028176664324836877,0.7447241934060375
324,0.0002817304128100633,0.0002817304128100633,0.7447252719176918
325,0.00027930290633551265,0.00027930290633551265,0.744732529612369
326,0.0002792337498500476,0.0002792337498500476,0.7447327738123369
327,0.0002789713704272385,0.0002789713704272385,0.7447341927087427
328,0.000278072192514867,0.000278072192514867,0.7447349641696068
329,0.0002683414725829842,0.0002683414725829842,0.7447540852742974
330,0.00026833622999866046,0.00026833622999866046,0.744754299486518
331,0.00026833011808664685,0.00026833011808664685,0.7447543511263943
332,0.0002677879741800684,0.0002677879741800684,0.7447555647757637
333,0.0002658632327761719,0.0002658632327761719,0.7447559123710751
334,0.00026561656038477573,0.00026561656038477573,0.744756778748132
335,0.0002646150414818447,0.0002646150414818447,0.7447584025638865
336,0.00026436921255998977,0.00026436921255998977,0.7447590925588621
337,0.0002643453662251357,0.0002643453662251357,0.744759387804122
338,0.00026344351962336683,0.00026344351962336683,0.7447612533309351
339,0.00026339727879823294,0.00026339727879823294,0.7447623771430524
340,0.0002633881781748971,0.0002633881781748971,0.7447625887432536
341,0.0002633832902664967,0.0002633832902664967,0.7447626371229892
342,0.000263356516227236,0.000263356516227236,0.7447627865053722
343,0.00024023534947391288,0.00024023534947391288,0.7448151168943449
344,0.00024023087200596984,0.00024023087200596984,0.744815192239322
345,0.00023353714863942246,0.00023353714863942246,0.7448176240877283
346,0.0002330927759550144,0.0002330927759550144,0.7448197845379858
347,0.00023299849634967598,0.00023299849634967598,0.7448204737546303
348,0.00023205621516179733,0.00023205621516179733,0.7448219221586542
349,0.00023452747837055286,0.00023452747837055286,0.7448057018323903
350,0.00023255754815346832,0.00023255754815346832,0.7448058876998428
351,0.0002293841663624484,0.0002293841663624484,0.7448026387773858
352,0.00022938174836083355,0.00022938174836083355,0.7448026868357531
353,0.00022762564310248827,0.00022762564310248827,0.7448074186924005
354,0.00022761997551552237,0.00022761997551552237,0.7448075924370686
355,0.00022452852200043367,0.00022452852200043367,0.7448072127594383
356,0.00022180501075805853,0.00022180501075805853,0.7448087373007134
357,0.00022179220976589452,0.00022179220976589452,0.7448087076277139
358,0.00022178393617828767,0.00022178393617828767,0.7448089393118309
359,0.0002217732083680925,0.0002217732083680925,0.7448090760956907
360,0.00022150871707341815,0.00022150871707341815,0.7448090763024484
361,0.00022143251415247377,0.00022143251415247377,0.7448096908405002
362,0.0002115107744929576,0.0002115107744929576,0.7448265215735761
363,0.00021150274341230513,0.00021150274341230513,0.7448268127091114
364,0.00021148310061328338,0.00021148310061328338,0.7448271036884697
365,0.00021146347131611204,0.00021146347131611204,0.7448277625691754
366,0.00021003228343799023,0.00021003228343799023,0.7448283245136156
367,0.00020437876235221135,0.00020437876235221135,0.744828265494905
368,0.00020126515374284008,0.00020126515374284008,0.7448283464681023
369,0.00020113879746899447,0.00020113879746899447,0.7448298222345393
370,0.00020110020286544743,0.00020110020286544743,0.7448302364313533
371,0.00019906249614876933,0.00019906249614876933,0.7448293576153918
372,0.00019905550408944595,0.00019905550408944595,0.744829446915358
373,0.00019903552440800405,0.00019903552440800405,0.7448305215584635
374,0.00019902973273985795,0.00019902973273985795,0.7448306954560068
375,0.000199019571526876,0.000199019571526876,0.744830829695457
376,0.00019892008562815038,0.00019892008562815038,0.7448311540654831
377,0.00019890340931852604,0.00019890340931852604,0.7448313214825706
378,0.00019202175153203293,0.00019202175153203293,0.744832506446031
379,0.00019200528764681324,0.00019200528764681324,0.7448327082920901
380,0.00019199640364259092,0.00019199640364259092,0.7448329000559164
381,0.00019172517361088978,0.00019172517361088978,0.7448294084628794
382,0.00019128036904017607,0.00019128036904017607,0.744829763664305
383,0.00019127957759018438,0.00019127957759018438,0.744829783105663
384,0.0001912585936893527,0.0001912585936893527,0.7448310633648096
385,0.00019045598804376515,0.00019045598804376515,0.7448311099518755
386,0.00018964845287981692,0.00018964845287981692,0.7448315205442678
387,0.0001896235140332405,0.0001896235140332405,0.7448315979153219
388,0.0001896163298043274,0.0001896163298043274,0.7448316899549707
389,0.00018958835304671274,0.00018958835304671274,0.7448319248152075
390,0.00018886549828637272,0.00018886549828637272,0.7448356618199987
391,0.0001875109456682254,0.0001875109456682254,0.7448357077431718
392,0.00018509124652929147,0.00018509124652929147,0.7448346921521636
393,0.00018507666483092672,0.00018507666483092672,0.7448347433502327
394,0.00018432494154921176,0.00018432494154921176,0.744834871046373
395,0.00018431713023071773,0.00018431713023071773,0.7448349477529903
396,0.00018308237719027288,0.00018308237719027288,0.7448353914104945
397,0.00018307970851540975,0.00018307970851540975,0.7448354809861206
398,0.0001830788060345109,0.0001830788060345109,0.7448355314536993
399,0.00018307298945032614,0.00018307298945032614,0.7448356358689586
400,0.0001818044870661279,0.0001818044870661279,0.744836423817679
401,0.00018089113174728596,0.00018089113174728596,0.7448364842428311
402,0.00018089054684128526,0.00018089054684128526,0.7448365024435766
403,0.0001789077060102282,0.0001789077060102282,0.7448365624776896
404,0.00017688561490642883,0.00017688561490642883,0.7448365887453072
405,0.00017682815315865112,0.00017682815315865112,0.7448366968712532
406,0.00017315826065332092,0.00017315826065332092,0.7448371120750168
407,0.0001731539986958346,0.0001731539986958346,0.7448371780994822
408,0.0001731539607436383,0.0001731539607436383,0.7448371865856698
409,0.00017314454012071692,0.00017314454012071692,0.7448374426042939
410,0.00017314128960041475,0.00017314128960041475,0.7448374719982764
411,0.00017122384723733497,0.00017122384723733497,0.7448370194130112
412,0.0001712145288570409,0.0001712145288570409,0.7448372106465078
413,0.0001711747255164506,0.0001711747255164506,0.7448372902086582
414,0.00017108072864054706,0.00017108072864054706,0.744838024506827
415,0.00017061605887348268,0.00017061605887348268,0.7448385447838529
416,0.00017061322881809036,0.00017061322881809036,0.7448387304036701
417,0.00017059058454155972,0.00017059058454155972,0.744833405126703
418,0.00017058833750315124,0.00017058833750315124,0.7448334936255846
419,0.000170586190484128,0.000170586190484128,0.7448335277479118
420,0.00016501301777189638,0.00016501301777189638,0.7448340649049504
421,0.00016501291847200925,0.00016501291847200925,0.7448340729428669
422,0.00016401100401962135,0.00016401100401962135,0.7448339203723143
423,0.00016293502394516924,0.00016293502394516924,0.7448338298441458
424,0.0001624525754779426,0.0001624525754779426,0.7448333283834973
425,0.00016244909379366546,0.00016244909379366546,0.7448333586217776
426,0.00016244898205211616,0.00016244898205211616,0.7448333978564936
427,0.00016056116795676577,0.00016056116795676577,0.7448335340210911
428,0.00016056016836638002,0.00016056016836638002,0.7448335718430933
429,0.00016055695978850582,0.00016055695978850582,0.7448336168588843
430,0.00015900103140810597,0.00015900103140810597,0.7448348142953515
431,0.00015635673340448896,0.00015635673340448896,0.7448348777042961
432,0.00015618911412257773,0.00015618911412257773,0.7448344491238873
433,0.00015618850478337236,0.00015618850478337236,0.7448345095957265
434,0.0001542793875477821,0.0001542793875477821,0.7448414904937025
435,0.00015427820391838304,0.00015427820391838304,0.7448415107108033
436,0.00015363145395040292,0.00015363145395040292,0.7448415651617843
437,0.00015031297558037212,0.00015031297558037212,0.7448416912302266
438,0.000149443702801931,0.000149443702801931,0.7448418053203698
439,0.00014919094605398214,0.00014919094605398214,0.7448424644471563
440,0.0001491909396955928,0.0001491909396955928,0.7448424696427483
441,0.00014919072136653833,0.00014919072136653833,0.7448424880734924
442,0.00014904492108558078,0.00014904492108558078,0.7448427353409539
443,0.00014904434618357508,0.00014904434618357508,0.7448427882126171
444,0.00014904375122417346,0.00014904375122417346,0.7448428426682083
445,0.00014904359429425667,0.00014904359429425667,0.7448428510490483
446,0.00014902142178782303,0.00014902142178782303,0.7448434930461562
447,0.00014659098207503248,0.00014659098207503248,0.7448427253568456
448,0.00014570017645208134,0.00014570017645208134,0.7448435491599935
449,0.0001455447192936624,0.0001455447192936624,0.744843622630876
450,0.0001455444741460621,0.0001455444741460621,0.7448436730398924
451,0.00014554229247955533,0.00014554229247955533,0.7448437638751129
452,0.00014554112217728053,0.00014554112217728053,0.7448438437990605
453,0.00014465290172328051,0.00014465290172328051,0.744843889082435
454,0.00014464335340717534,0.00014464335340717534,0.7448441410585775
455,0.00014464150537627583,0.00014464150537627583,0.7448442268773129
456,0.00014381054919753247,0.00014381054919753247,0.7448445680891139
457,0.00014279565806863588,0.00014279565806863588,0.7448425416051344
458,0.0001427178618520257,0.0001427178618520257,0.7448426538058889
459,0.00014231470973510296,0.00014231470973510296,0.7448427166454417
460,0.00014087170410499505,0.00014087170410499505,0.7448434310729583
461,0.0001408714369935537,0.0001408714369935537,0.7448434655403278
