generation,GD,IGD,HV
48,0.0612755807552407,0.07744673175420538,0.6833495409612107
49,0.06032069016649691,0.07340073944044269,0.6945089973708841
50,0.0567143476141718,0.07241206312618022,0.6969373477333711
51,0.05643221355598002,0.07397618893254515,0.6904283211666308
52,0.057643987166961536,0.07207041597469348,0.6928049964482008
53,0.05797952315978309,0.07681520597484369,0.6936017073555523
54,0.057648942339198,0.07527739921260587,0.6994486088111848
55,0.056727350846590745,0.07673306923503331,0.6942014272874556
56,0.058269395543371294,0.07365569071952671,0.6953978962869972
57,0.05742372716101832,0.07214742467282348,0.6973606615212701
58,0.05833175759883346,0.07464894457024483,0.6906916628972476
59,0.05711965652534319,0.07143943841453518,0.6959652257816615
60,0.059573327690291056,0.07757018562230289,0.6804516612399061
61,0.06027315460524,0.07569828165960613,0.6788999949436603
62,0.0591281748406662,0.07628169361426057,0.6859165206872289
63,0.06028393898756159,0.07220549129063722,0.6986744652153262
64,0.06112549804195488,0.07028837802106438,0.6982371242225409
65,0.06164859725704714,0.07424929916219443,0.6965121047124134
66,0.05889244522772405,0.07371243333608521,0.6963753536465047
67,0.05835740660091362,0.07409106160955642,0.6931490092724992
68,0.059529726817972264,0.07546411644445669,0.6897301542644239
69,0.056509218726889215,0.07545912068305474,0.688236093537963
70,0.05863890509294053,0.06980791038988574,0.7035913468035815
71,0.05975012952869412,0.07221856901723582,0.6997746866204941
72,0.05907563016708963,0.07268082095499027,0.7030120928232683
73,0.058475883321793425,0.07382863772743385,0.702119075885399
74,0.05895308578576532,0.0749297078869443,0.6968836802287515
75,0.060120443961255175,0.07464610788759317,0.6970642625492699
76,0.061773258483069755,0.07493147206174557,0.6946482626693185
77,0.060198245174726266,0.0751515275772576,0.6967687728496683
78,0.05669902174333532,0.07178498039450104,0.6962168153062005
79,0.056096078696825515,0.0706280252191669,0.698059278166899
80,0.05774865327252044,0.07496030961640526,0.6932507493360318
81,0.05898532566165021,0.07554612819667764,0.6922859586955586
82,0.05809894450397791,0.07391591952569439,0.6890580304057734
83,0.0559908145622344,0.07258495869755016,0.6960885537311389
84,0.058811378104632855,0.07554990987893853,0.6936871699096449
85,0.05995357921133244,0.0749916067569998,0.6969229231579321
86,0.05750080412029373,0.07313667483232018,0.7026872782791423
87,0.05951343260789921,0.07410604814782296,0.6962008225449025
88,0.0602793759466955,0.07460483888941842,0.6972792016453007
89,0.05828626707709836,0.07361326094737908,0.6937310826682973
90,0.05717100496987732,0.06847387618547537,0.7018871814048382
91,0.06012343489874089,0.07228772180905997,0.6983221123841977
92,0.0592166905195209,0.07086239796971337,0.699118369067072
93,0.061220060032856446,0.07277948113917092,0.6961434836650164
94,0.060124055799202304,0.07150674570085723,0.6973363003866302
95,0.060167631593856845,0.07126203404731966,0.7015066006612125
96,0.0593074230565682,0.06700727384286928,0.7053884584200458
97,0.05747817688439663,0.07079417795631178,0.6994092170392365
98,0.056887978566079474,0.06835480209785359,0.6972303480383201
99,0.05531835697862457,0.07343786636901661,0.6972666587704985
100,0.05629809779145427,0.07100471271394469,0.6992640635873298
